"Figure 3. Change in Length of Growing Season by State, 1895-2015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Source: EPA's Climate Change Indicators in the United States: www.epa.gov/climate-indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Data source: Kunkel, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Web update: August 2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Units: days change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Year/Trend,AL,AR,AZ,CA,CO,CT,DE,FL,GA,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
1978,-5.88,0.911818182,11.63636364,10.80090909,0.690909091,2.666666667,-11.875,-6.834545455,-10.90727273,-0.126363636,-2.894545455,-3.446363636,-3.026363636,0.215454545,-6.216363636,2.636363636,4.939090909,-1.386363636,0.442727273,-3.338181818,0.005454545,-2.270909091,-0.444545455,1.12,-8.682727273,6.776363636,-0.932727273,0.909090909,1.06,-4.032727273,1.242727273,-3.859090909,-1.67,0.91,-0.240909091,-0.58,1.681818182,-7.262727273,0.394545455,-7.891818182,-0.192727273,-1.944545455,-5.380909091,-1.629090909,3.263636364,-2.283636364,-11.34090909,-3.909090909
1979,-4.108181818,1.333636364,10.34727273,12.00454545,0.001818182,2.6,-9.555555556,-8.842727273,-10.61090909,-2.377272727,-1.932727273,-4.302727273,-2.257272727,-2.507272727,-5.840909091,1.323636364,3.180909091,-1.045454545,-0.375454545,-4.047272727,0.114545455,-3.463636364,0.833636364,1.723636364,-7.301818182,5.888181818,-2.329090909,-0.272727273,-0.313636364,-2.615454545,2.576363636,-3.487272727,-2.293636364,-0.887272727,0.755454545,-0.536363636,1.318181818,-6.076363636,-0.260909091,-8.117272727,-0.951818182,-0.16,-3.98,-2.303636364,2.549090909,-3.05,-10.59818182,-4.090909091
1980,-2.606363636,3.428181818,8.69,8.966363636,-0.884545455,3.5,-3.111111111,-6.879090909,-9.455454545,0.066363636,-1.509090909,-2.434545455,1.043636364,-2.658181818,-1.929090909,3.136363636,3.287272727,1.022727273,1.068181818,-2.016363636,2.988181818,-2.924545455,2.863636364,2.421818182,-4.664545455,7.029090909,-1.001818182,-1,2.100909091,-3.335454545,5.303636364,-1.815454545,0.905454545,-0.420909091,-0.227272727,1.045454545,0.590909091,-3.705454545,2.285454545,-4.681818182,0.958181818,-0.824545455,-1.052727273,-2.394545455,0.679090909,-0.180909091,-8.128181818,-2.272727273
1981,-3.060909091,4.708181818,10.58090909,12.62090909,0.231818182,0.9,-1.666666667,-4.607272727,-10.21090909,0.667272727,-0.432727273,-2.575454545,0.573636364,-1.673636364,-2.926363636,4.351818182,1.150909091,1.113636364,-0.545454545,-2.519090909,3.387272727,-2.686363636,3.102727273,2.253636364,-5.644545455,6.285454545,0.594545455,-2.363636364,1.494545455,-1.767272727,5.243636364,-2.77,0.910909091,2.387272727,-0.6,0.865454545,-1.363636364,-2.809090909,3.211818182,-4.623636364,2.544545455,1.133636364,-2.867272727,-3.387272727,1.305454545,-0.330909091,-8.385454545,3.590909091
1982,-5.202727273,3.82,12.15090909,14.68545455,1.733636364,-2,0.555555556,-3.137272727,-11.42363636,2.760909091,2.583636364,-0.962727273,1.655454545,0.144545455,-1.764545455,2.891818182,0.287272727,1.409090909,-1.239090909,0.042727273,5.439090909,-1.669090909,1.027272727,3.133636364,-5.226363636,7.269090909,2.861818182,-2.590909091,2.120909091,0.72,5.031818182,-1.216363636,2.1,2.727272727,-0.359090909,1.88,-0.818181818,-1.733636364,5.341818182,-4.590909091,2.408181818,3.211818182,-1.394545455,-2.932727273,2.514545455,1.930909091,-8.915454545,4.454545455
1983,-5.638181818,3.459090909,13.13272727,18.31181818,1.72,-1.7,-0.666666667,-3.662727273,-10.98636364,1.720909091,3.985454545,-2.043636364,0.845454545,0.096363636,-4.167272727,2.533636364,-2.289090909,0.886363636,-1.148181818,0.670909091,4.147272727,-3.511818182,2.982727273,3.215454545,-6.031818182,6.134545455,1.468181818,-1.560909091,1.590909091,0.508181818,3.668181818,-2.254545455,2.2,5.133636364,0.541818182,1.993636364,-1.590909091,-2.1,4.409090909,-4.895454545,2.432727273,2.92,-3.096363636,-2.917272727,3.859090909,1.311818182,-6.938181818,6.090909091
1984,-6.044545455,0.681818182,15.37636364,19.57727273,3.564545455,-0.9,-1.4,-6.829090909,-12.31181818,0.089090909,5.553636364,-2.593636364,0.213636364,-0.677272727,-3.176363636,-0.517272727,-2.35,0.454545455,0.749090909,-0.635454545,2.381818182,-5.338181818,-0.217272727,2.341818182,-7.660909091,5.202727273,0.064545455,0.227272727,1.383636364,-0.435454545,5.759090909,-1.440909091,0.743636364,3.571818182,2.137272727,2.053636364,-1.409090909,-3.997272727,2.623636364,-5.208181818,-0.143636364,5.086363636,-3.374545455,-0.462727273,6.754545455,-0.379090909,-6.831818182,5.681818182
1985,-5.353636364,0.983636364,17.02818182,18.05454545,3.732727273,0.555555556,0.1,-1.396363636,-11.42727273,0.883636364,5.980909091,-2.677272727,1.28,0.176363636,-2.906363636,1.067272727,-1.728181818,1,1.408181818,0.683636364,2.846363636,-4.607272727,-0.846363636,3.209090909,-7.96,6.511818182,-0.035454545,1.454545455,1.853636364,0.310909091,6.819090909,-0.495454545,2.079090909,3.246363636,1.016363636,2.576363636,0.090909091,-2.272727273,2.642727273,-5.252727273,0.375454545,5.462727273,-1.400909091,1.946363636,5.57,0.27,-5.271818182,7.818181818
1986,-6.466363636,1.265454545,15.95636364,18.03363636,2.433636364,2.555555556,-0.090909091,-0.427272727,-11.91636364,1.394545455,6.381818182,-1.09,2.609090909,0.284545455,-0.981818182,1.079090909,-2.091818182,1.431818182,2.021818182,1.208181818,3.091818182,-3.608181818,-1.316363636,2.890909091,-6.043636364,6.454545455,-0.331818182,2.287272727,1.803636364,0.973636364,4.546363636,0.14,3.500909091,4.839090909,0.611818182,3.587272727,0.363636364,-1.140909091,2.490909091,-4.571818182,2.151818182,6.869090909,-0.885454545,3.597272727,5.482727273,1.172727273,-3.999090909,11.59090909
1987,-7.394545455,0.976363636,19.56545455,18.77545455,1.418181818,4,1.363636364,6.449090909,-11.62,1.592727273,4.197272727,-1.601818182,2.639090909,0.226363636,-1.569090909,1.647272727,-2.500909091,1.5,0.885454545,0.232727273,2.907272727,-4.058181818,-1.06,1.647272727,-5.661818182,5.527272727,-0.516363636,2.241818182,0.843636364,0.998181818,4.364545455,-0.231818182,4.988181818,4.434545455,2.547272727,3.643636364,0.590909091,-1.368181818,2.200909091,-4.777272727,2.027272727,8.063636364,-0.151818182,3.794545455,6.923636364,0.95,-3.09,13.81818182
1988,-6.983636364,2.015454545,20.24272727,20.41909091,0.140909091,3.666666667,3.181818182,2.351818182,-11.79090909,0.917272727,5.992727273,-2.076363636,2.19,0.735454545,-1.778181818,-1.318181818,-4.621818182,-0.25,0.930909091,0.545454545,2.592727273,-3.375454545,-1.748181818,2.150909091,-4.299090909,5.868181818,-0.923636364,1.469090909,0.964545455,2.119090909,3.667272727,-0.441818182,4.74,5.273636364,2.984545455,2.726363636,-0.590909091,-2.409090909,1.686363636,-4.327272727,0.263636364,10.03545455,-2.673636364,3.324545455,9.489090909,0.151818182,-4.665454545,13.68181818
1989,-3.846363636,2.750909091,19.92,16.77727273,1.318181818,7.222222222,5.727272727,7.323636364,-6.934545455,3.023636364,7.492727273,0.26,3.599090909,2.129090909,-0.834545455,0.438181818,-5.319090909,1.136363636,1.249090909,0.995454545,5.204545455,-1.810909091,0.933636364,4.068181818,-2.493636364,8.271818182,1.977272727,1.378181818,1.464545455,1.606363636,5.576363636,1.301818182,6.018181818,4.812727273,4.365454545,3.597272727,1.409090909,1.451818182,4.779090909,-2.176363636,2.047272727,11.25727273,-1.529090909,5.158181818,12.26636364,1.85,-2.499090909,15.31818182
1990,-3.040909091,2.787272727,18.24545455,19.47818182,-0.253636364,7.875,5.727272727,8.409090909,-5.820909091,2.916363636,8.637272727,-1.203636364,3.5,1.946363636,-0.695454545,1.16,-6.030909091,0.840909091,3.192727273,1.666363636,5.639090909,-2.114545455,0.579090909,3.763636364,-2.676363636,9.487272727,1.983636364,1.484545455,2.060909091,1.073636364,2.849090909,1.703636364,6.190909091,6.509090909,4.443636364,3.630909091,3.227272727,1.882727273,5.506363636,-0.828181818,1.981818182,9.865454545,-1.292727273,6.999090909,15.00272727,2.733636364,-1.400909091,14.31818182
1991,-5.650909091,0.182727273,19.92727273,23.20727273,0.305454545,9,3.181818182,7.977272727,-6.599090909,1.946363636,8.411818182,-1.682727273,1.840909091,2.499090909,-2.297272727,-1.658181818,-6.682727273,-0.272727273,3.453636364,0.432727273,4.680909091,-1.508181818,-2.164545455,4.151818182,-3.860909091,10.44727273,2.091818182,2.257272727,0.02,1.157272727,2.121818182,1.262727273,4.998181818,4.427272727,6.9,3.005454545,3.681818182,-0.369090909,5.641818182,-2.273636364,-0.381818182,10.80272727,-3.853636364,7.446363636,17.32454545,1.750909091,-2.886363636,17.22727273
1992,-4.082727273,-1.072727273,20.99090909,24.14818182,0.761818182,11.83333333,2.454545455,9.350909091,-4.463636364,0.889090909,8.752727273,-2.598181818,0.784545455,1.776363636,-2.953636364,0.012727273,-5.242727273,-1.409090909,4.801818182,0.449090909,4.631818182,-1.973636364,-2.438181818,4.633636364,-3.197272727,10.89181818,1.312727273,3.53,-0.262727273,1.208181818,3.545454545,1.515454545,5.125454545,1.737272727,11.14363636,2.944545455,7.454545455,-0.046363636,5.062727273,-3.058181818,-0.728181818,11.75363636,-2.778181818,8.53,19.22090909,2.329090909,-3.28,17.77272727
1993,0.086363636,2.430909091,17.92727273,24.37,-0.152727273,16.8,3.636363636,11.53636364,0.223636364,2.172727273,10.42545455,-0.764545455,2.810909091,3.874545455,-1.382727273,3.824545455,-4.242727273,0.636363636,6.892727273,0.980909091,5.317272727,1.507272727,0.496363636,4.41,-0.480909091,10.15454545,1.813636364,5.651818182,0.777272727,0.194545455,3.454545455,2.168181818,6.213636364,4.307272727,14.42,4.808181818,8.909090909,1.920909091,4.488181818,-0.470909091,2.796363636,11.53181818,-1.824545455,11.16636364,21.55363636,2.89,-1.189090909,17.72727273
1994,1.26,2.343636364,16.29090909,22.85,-1.075454545,19.75,5.454545455,15.58454545,0.489090909,2.660909091,7.621818182,1.318181818,4.627272727,3.335454545,1.590909091,5.347272727,-3.075454545,2.090909091,7.290909091,1.135454545,6.361818182,3.509090909,-1.664545455,2.268181818,1.607272727,10.48454545,1.332727273,6.44,1.024545455,0.065454545,3.545454545,3.764545455,7.849090909,1.834545455,13.22272727,5.792727273,9.590909091,3.37,4.64,1.209090909,2.835454545,11.36727273,0.658181818,12.81,20.49181818,4.451818182,0.417272727,18.09090909
1995,2.426363636,4.264545455,16.70181818,24.04818182,-2.435454545,25,9.636363636,19.12636364,2.266363636,4.830909091,6.887272727,2.771818182,5.899090909,3.39,0.746363636,9.090909091,-3.575454545,2.477272727,6.147272727,2.034545455,7.298181818,4.550909091,-0.722727273,2.141818182,3.959090909,10.45272727,2.705454545,6.742727273,0.964545455,1.353636364,1.939090909,3.406363636,9.620909091,1.391818182,11.25454545,5.944545455,10.72727273,5.361818182,6.032727273,1.336363636,5.606363636,12.39090909,1.385454545,10.76454545,18.81090909,5.890909091,0.75,21.04545455
1996,1.263636364,4.303636364,16.35,26.52,-2.167272727,25,10.45454545,16.94,1.48,4.84,6.089090909,2.6,5.460909091,3.542727273,0.31,9.915454545,-4.590909091,1.636363636,6.25,2.582727273,8.29,4.623636364,0.148181818,1.5,2.901818182,12.03818182,3.56,6.379090909,-0.096363636,1.146363636,-1.181818182,3.42,8.265454545,1.737272727,11.00181818,4.914545455,9.454545455,2.565454545,7.423636364,0.463636364,6.921818182,10.77363636,-0.757272727,9.628181818,18.98727273,6.830909091,-0.189090909,19.04545455
1997,2.332727273,5.475454545,17.62727273,27.94272727,-2.48,25.5,11.09090909,17.56818182,2.222727273,5.176363636,6.279090909,1.890909091,4.669090909,3.809090909,1.329090909,10.84818182,-5.363636364,0.681818182,5.943636364,2.290909091,7.748181818,5.143636364,0.333636364,0.43,1.653636364,10.89272727,4.01,6.167272727,-0.732727273,1.938181818,-1.666363636,2.574545455,7.188181818,0.941818182,10.10818182,3.419090909,7.909090909,2.244545455,6.63,1.578181818,7.379090909,10.69272727,-1.986363636,8.370909091,17.16272727,6.116363636,-0.507272727,18.63636364
1998,3.287272727,7.593636364,16.11090909,25.45727273,-2.197272727,25.5,11.72727273,13.85272727,3.988181818,6.223636364,8.388181818,2.608181818,3.820909091,4.904545455,2.601818182,10.24636364,-4.394545455,0.886363636,7.602727273,3.907272727,9.594545455,6.287272727,0.545454545,1.140909091,3.633636364,11.59,5.818181818,7.242727273,0.954545455,2.321818182,-1.393636364,3.908181818,6.326363636,1.396363636,8.042727273,4.919090909,7.909090909,3.384545455,7.745454545,3.792727273,5.359090909,9.947272727,-1.595454545,8.393636364,17.29181818,7.621818182,0.159090909,18.36363636
1999,5.575454545,10.44272727,16.12909091,26.43,-0.540909091,50,13.36363636,17.41090909,7.371818182,5.001818182,8.842727273,2.429090909,4.53,5.331818182,5.106363636,15.77636364,-2.076363636,3.5,8.557272727,4.524545455,8.748181818,7.765454545,4.725454545,1.095454545,4.825454545,10.67090909,5.484545455,9.076363636,3.278181818,3.760909091,-0.348181818,6.000909091,7.526363636,3.228181818,9.484545455,7.896363636,8.35,5.437272727,7.902727273,6.352727273,8.982727273,10.87909091,3.539090909,10.04545455,18.10363636,7.71,1.674545455,20.5
2000,3.822727273,11.13454545,18.15454545,29.23272727,-0.733636364,29,15,14.26454545,6.128181818,3.959090909,8.251818182,2.011818182,4.792727273,4.591818182,4.682727273,17.13363636,-0.530909091,3.075,8.959090909,5.783636364,7.769090909,7.474545455,2.800909091,0.459090909,4.742727273,10.59909091,3.693636364,11.44,4.778181818,5.072727273,-0.650909091,7.270909091,7.774545455,2.695454545,10.79818182,9.427272727,8.25,4.719090909,6.319090909,5.855454545,8.277272727,10.67454545,5.058181818,11.28818182,18.59909091,7.886363636,3.083636364,19.5
2001,2.296363636,9.923636364,20.30181818,24.96181818,1.090909091,17,16.18181818,17.76272727,4.385454545,5.173636364,8.797272727,3.051818182,4.774545455,7.152727273,3.865454545,16.00818182,2.726363636,2.125,9.02,5.465454545,9.192727273,8.746363636,1.651818182,1.949090909,4.350909091,10.97454545,4.664545455,14.27363636,5.01,7.182727273,3.288181818,8.392727273,7.841818182,2.250909091,11.05727273,8.366363636,8.35,2.942727273,6.694545455,4.916363636,7.684545455,11.52272727,4.121818182,13.22,18.1,8.603636364,3.409090909,21.40909091
2002,2.711818182,9.678181818,19.99727273,24.15818182,2.296363636,22.33333333,16.09090909,19.11454545,3.426363636,5.577272727,9.315454545,4.537272727,6.913636364,8.010909091,4.878181818,17.17363636,4.31,5.75,8.694545455,7.578181818,10.05090909,9.426363636,1.774545455,1.23,4.246363636,11.56181818,6.224545455,15.57636364,8.464545455,7.254545455,4.379090909,10.04727273,10.58090909,2.207272727,11.44090909,11.73727273,9.65,4.352727273,7.464545455,5.741818182,8.113636364,12.18272727,6.703636364,14.62181818,17.29818182,10.21090909,7.803636364,19.77272727
2003,0.7,9.388181818,19.04272727,21.99454545,2.396363636,18.5,18.63636364,17.55909091,0.158181818,6.760909091,8.633636364,5.884545455,8.091818182,7.727272727,5.490909091,13.86090909,4.999090909,9.2,10.11909091,7.121818182,10.39454545,9.742727273,-0.410909091,0.524545455,4.500909091,12.24818182,6.407272727,17.63727273,9.494545455,7.984545455,2.030909091,10.60545455,11.43,1.579090909,7.040909091,13.55545455,9,3.603636364,7.856363636,5.7,8.152727273,10.89090909,8.113636364,15.41727273,15.05181818,10.32545455,10.68181818,19.95454545
2004,-0.350909091,8.534545455,20.57454545,21.03090909,2.673636364,18.6,17.18181818,15.33909091,-1.145454545,5.04,7.436363636,4.657272727,7.158181818,5.536363636,5.225454545,13.21909091,4.999090909,9.075,8.562727273,5.35,9.152727273,7.36,1.282727273,0.040909091,4.093636364,11.78454545,4.954545455,16.80363636,9.048181818,8.582727273,4.273636364,10.05090909,10.20272727,-0.116363636,5.281818182,11.83636364,8.8,3.418181818,7.272727273,5.938181818,5.79,10.98909091,7.401818182,13.03818182,12.31454545,9.621818182,10.92454545,22.7
2005,0.232727273,8.757272727,21.25636364,20.40454545,4.080909091,19,16.45454545,10.42,0.046363636,4.695454545,9.224545455,4.673636364,6.971818182,7.303636364,5.668181818,11.56545455,6.074545455,9.375,9.410909091,5.836363636,9.201818182,8.713636364,2.261818182,2.01,5.392727273,11.58090909,5.856363636,17.03090909,10.33090909,9.525454545,3.333636364,10.98,10.04818182,0.883636364,7.362727273,12.14727273,7.55,3.984545455,7.85,6.912727273,5.844545455,11.27909091,6.421818182,12.87909091,12.86272727,9.583636364,9.651818182,20.2
2006,0.232727273,10.39181818,17.24727273,16.95181818,5.732727273,19.57142857,14.09090909,11.53181818,0.848181818,3.163636364,10.37,5.712727273,7.988181818,8.904545455,8.077272727,11.03909091,8.324545455,12.275,12.62272727,7.111818182,8.616363636,10.43636364,4.086363636,3.563636364,5.437272727,11.29909091,5.410909091,17.25818182,12.27,9.298181818,4.545454545,13.00454545,11.75090909,1.360909091,9.523636364,14.28363636,7.9,5.120909091,7.411818182,8.287272727,4.830909091,10.53454545,7.992727273,15.53,11.44090909,9.095454545,12.00090909,20.1
2007,3.782727273,12.09909091,15.01545455,15.12454545,7.687272727,20.125,15.54545455,11.43363636,4.828181818,2.766363636,9.581818182,5.769090909,8.574545455,10.89090909,8.620909091,10.25454545,10.09727273,15.1,12.95181818,7.168181818,8.329090909,12.27909091,6.417272727,2.873636364,8.686363636,9.761818182,5.635454545,18.28818182,12.88090909,10.20181818,6.363636364,13.99818182,12.37727273,2.624545455,10.50545455,15.36636364,8.5,9.454545455,7.221818182,10.05818182,4.633636364,13.57818182,10.76272727,16.88636364,9.918181818,8.362727273,13.45545455,21.75
2008,2.148181818,10.18363636,14.34454545,13.24636364,8.408181818,20.44444444,15.27272727,10.92363636,3.544545455,3.129090909,10.38909091,6.566363636,8.838181818,9.576363636,8.086363636,8.423636364,12.56727273,16.1,14.41727273,7.710909091,10.05272727,10.90272727,5.801818182,5.369090909,9.049090909,11.87818182,6.221818182,19.09090909,13.90545455,8.49,7.03,15.51272727,12.43545455,0.015454545,12.64454545,16.37090909,9.45,8.424545455,9.112727273,8.239090909,2.526363636,13.26545455,11.78272727,17.25,11.19090909,9.288181818,13.80363636,24.85
2009,1.13,7.472727273,16.04545455,17.14636364,7.554545455,20,17,13.96454545,1.250909091,2.398181818,10.32818182,8.035454545,10.59181818,8.022727273,8.150909091,6.487272727,14.67363636,17.775,14.03090909,8.692727273,9.22,10.60818182,3.625454545,5.27,7.619090909,12.41363636,3.695454545,19.97,14.11727273,8.509090909,8.06,16.08727273,13.92363636,-1.307272727,16.51818182,17.07090909,11.6,6.900909091,8.693636364,6.118181818,1.821818182,13.64181818,12.48090909,15.63636364,12.83909091,9.346363636,16.91,24.55
2010,1.333636364,7.041818182,17.57,17.93818182,8.943636364,19.09090909,14.72727273,13.79,0.883636364,4.600909091,10.89636364,8.866363636,11.11090909,9.156363636,6.76,4.974545455,14.94636364,18.875,14.75818182,9.277272727,11.62636364,11.16727273,2.432727273,5.753636364,7.247272727,14.52818182,5.036363636,20.54545455,12.68272727,9.183636364,9.59,15.92,13.26181818,0.010909091,18.65454545,16.63909091,12.54545455,7.040909091,9.986363636,5.138181818,1.283636364,15.04727273,11.37818182,12.86363636,13.19181818,10.44454545,18.18272727,25.35
2011,3.167272727,8.782727273,18.50363636,18.61181818,10.93909091,17.36363636,11.45454545,12.80666667,1.200909091,6.254545455,12.26,8.735454545,10.92454545,11.34727273,6.827272727,3.610909091,15.23454545,19.06818182,15.10636364,9.065454545,12.64727273,12.70363636,3.931818182,6.109090909,7.297272727,14.01272727,6.570909091,20.36363636,11.75818182,10.25181818,10.52909091,15.32363636,12.65090909,3.425454545,19.99,16.76727273,13.09090909,6.25,10.95818182,5.679090909,1.853636364,17.29363636,12.55545455,9.484545455,13.25181818,10.29272727,18.98636364,27.75
2012,5.130909091,11.76363636,20.41727273,21.90181818,13.24727273,17.81818182,9.545454545,10.42125,3.687272727,7.304545455,13.97909091,8.904545455,11.24454545,12.37818182,7.022727273,5.219090909,14.84090909,21.29545455,15.77272727,9.829090909,12.82636364,13.97454545,5.702727273,5.774545455,8.195454545,14.40818182,7.52,20.30272727,11.47545455,10.85272727,11.37727273,15.28,12.64181818,6.874545455,23.33818182,18.54,13.27272727,7.940909091,11.86909091,6.749090909,3.747272727,20.52090909,13.78363636,5.78,15.69272727,10.36181818,18.69909091,30.75
2013,7.542727273,14.97272727,22.81909091,24.1,14.36363636,15.72727273,9.181818182,11.64,6.588181818,8.066363636,16.39090909,8.042727273,10.44363636,12.80181818,6.439090909,5.894545455,15.5,20.70454545,16.89363636,8.978181818,13.76818182,14.80909091,7.721818182,6.87,9.357272727,13.69090909,6.363636364,20.66636364,10.08181818,13.44,12.34636364,15.00909091,10.18181818,9.909090909,26.66636364,17.59272727,14.63636364,9.077272727,11.63,7.044545455,4.874545455,22.62454545,14.17,2.764545455,19.63636364,9.579090909,17.06272727,33.55
2014,10.17727273,18.04454545,24.74363636,26.51545455,16.22181818,16,7.272727273,12.27833333,9.760909091,8.581818182,18.74636364,7.573636364,10.87272727,14.52818182,6.991818182,8.161818182,16.61363636,20.18181818,16.93909091,10.04636364,14.61909091,16.55545455,11.37,7.894545455,10.18545455,13.46090909,6.755454545,20.56,10.06181818,15.22,15.42181818,16.19,9.462727273,13.34636364,31.38454545,17.48636364,16.18181818,10.20454545,11.97363636,8.419090909,5.944545455,25.91636364,14.68272727,0.446363636,23.20454545,10.11090909,16.54818182,33.75
2015,11.28818182,18.92818182,26.69090909,30.11181818,18.01181818,15.18181818,6.909090909,13.876,10.41545455,9.15,20.38272727,7.283636364,10.79090909,15.96909091,6.805454545,8.292727273,17.70454545,20.38636364,18.48454545,11.19454545,15.45363636,18.16454545,10.32,8.8,9.924545455,13.91909091,7.452727273,21.96909091,9.851818182,17.19727273,15.02727273,16.81636364,9.349090909,15.45454545,34.26636364,18.56909091,17.09090909,10.05,12.54,7.919090909,7.170909091,27.69545455,15.74818182,-1.174545455,26.23909091,10.14818182,17.09363636,34.5
