"Figure 5. Change in Timing of Last Spring Frost by State, 1895-2015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Source: EPA's Climate Change Indicators in the United States: www.epa.gov/climate-indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Data source: Kunkel, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Web update: August 2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Units: days change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Year/Trend,AL,AR,AZ,CA,CO,CT,DE,FL,GA,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
1982,2.952727273,-7.427272727,-2.790909091,-9.492727273,-2.201818182,0.9,3.222222222,1.899090909,7.971818182,-2.226363636,-1.739090909,-2.361818182,-4.187272727,-2.376363636,-0.180909091,1.653636364,-0.689090909,-0.159090909,-0.046363636,-0.656363636,-5.125454545,-0.550909091,-2.380909091,-0.602727273,-3.947272727,-0.181818182,0.523636364,-0.681818182,1.301818182,0.059090909,2.713636364,-5.534545455,-2.020909091,-3.822727273,1.050909091,0.161818182,2.318181818,3.65,-5.263636364,0.227272727,-3.208181818,-2.096363636,1.196363636,0.276363636,-2.02,6.712727273,-1.996363636,-3.863636364
1983,4.27,-8.945454545,-1.943636364,-12.05818182,-1.62,-0.9,1.444444444,2.266363636,8.246363636,-3.628181818,-1.175454545,-2.059090909,-3.370909091,-1.203636364,1.596363636,2.846363636,-1.087272727,-0.022727273,0.514545455,-0.876363636,-3.398181818,-0.46,-0.881818182,-0.748181818,-2.587272727,1.06,-0.719090909,-1.050909091,2.521818182,0.397272727,3.150909091,-4.469090909,-2.889090909,-3.495454545,0.580909091,-0.345454545,2.363636364,3.926363636,-4.18,1.121818182,-1.288181818,-1.556363636,1.318181818,0.466363636,-2.799090909,4.364545455,-1.766363636,-4.181818182
1984,3.633636364,-10.06090909,-0.66,-11.97818182,-2.297272727,-1.6,2.6,2.663636364,8.445454545,-4.302727273,-1.297272727,-1.79,-2.980909091,-1.277272727,1.268181818,3.635454545,-2.099090909,-0.204545455,0.544545455,-0.831818182,-2.872727273,1.02,-0.11,-0.95,-2.166363636,0.605454545,-1.764545455,-1.47,2.196363636,0.028181818,5.281818182,-4.259090909,-2.354545455,-2.914545455,-0.627272727,-0.610909091,2.272727273,3.938181818,-3.48,2.131818182,-0.246363636,-2.437272727,0.424545455,0.731818182,-4.84,4.303636364,-1.27,-3.454545455
1985,3.530909091,-10.43363636,-0.573636364,-11.21,-2.497272727,-0.888888889,2.8,1.572727273,7.798181818,-5.275454545,-0.818181818,-2.237272727,-3.353636364,-2.208181818,1.621818182,3.152727273,-1.485454545,-0.386363636,0.559090909,-1.742727273,-3.142727273,2.003636364,-0.084545455,-1.789090909,-2.496363636,-1.758181818,-1.802727273,-1.424545455,0.812727273,-0.050909091,6.161818182,-4.293636364,-3.053636364,-2.415454545,-0.843636364,-0.656363636,2.045454545,4.042727273,-3.843636364,3.184545455,-0.132727273,-2.619090909,-0.56,-0.149090909,-4.637272727,2.288181818,-1.144545455,-4.181818182
1986,3.650909091,-10.28181818,-0.602727273,-11.68909091,-1.767272727,-1.888888889,2,0.692727273,7.744545455,-3.835454545,-2.495454545,-3.633636364,-4.768181818,-2.992727273,-0.207272727,2.152727273,-1.030909091,-1.795454545,0.377272727,-3.157272727,-3.903636364,1.947272727,-1.525454545,-1.483636364,-3.263636364,0.514545455,-3.075454545,-1.914545455,0.349090909,-0.836363636,4.105454545,-5.155454545,-4.657272727,-3.892727273,0.119090909,-2.24,2.090909091,3.057272727,-4.635454545,2.440909091,-2.553636364,-3.735454545,-2.090909091,-1.567272727,-4.719090909,0.636363636,-2.501818182,-4.909090909
1987,4.692727273,-14.21818182,0.771818182,-13.34454545,-1.868181818,-3.125,0.636363636,-0.998181818,8.652727273,-3.379090909,-1.566363636,-3.157272727,-4.678181818,-2.572727273,0.62,1.203636364,-0.205454545,-2.295454545,0.513636364,-2.138181818,-3.722727273,2.382727273,-0.327272727,-1.983636364,-2.810909091,-0.334545455,-3.151818182,-1.404545455,-0.327272727,-0.762727273,4.091818182,-4.342727273,-5.501818182,-3.051818182,-1.755454545,-2.451818182,1.545454545,3.383636364,-4.142727273,3.777272727,-3.437272727,-5.634545455,-2.560909091,-2.158181818,-5.847272727,0.47,-1.968181818,-7.318181818
1988,4.492727273,-14.79818182,-0.082727273,-16.52636364,-1.822727273,-3,0.090909091,2.826363636,8.889090909,-5,-1.71,-3.236363636,-4.888181818,-3.276363636,0.492727273,2.675454545,-0.625454545,-1.068181818,1.226363636,-2.213636364,-3.822727273,2.637272727,-1.007272727,-3.032727273,-3.141818182,0.240909091,-2.333636364,-1.748181818,-1.297272727,-0.330909091,2.860909091,-3.84,-5.255454545,-3.697272727,-2.659090909,-1.959090909,1.409090909,3.901818182,-4.190909091,3.507272727,-2.768181818,-7.43,-1.833636364,-1.024545455,-7.928181818,0.954545455,-1.674545455,-8
1989,2.792727273,-15.49545455,-0.251818182,-14.76727273,-2.348181818,-4.111111111,-1.454545455,1.571818182,6.155454545,-5.370909091,-2.988181818,-3.551818182,-5.248181818,-3.535454545,-0.4,1.658181818,-0.238181818,-2.159090909,1.56,-2.490909091,-4.605454545,1.205454545,-1.674545455,-4.066363636,-3.99,-2.638181818,-2.167272727,-1.899090909,-1.615454545,-1.392727273,1.571818182,-5.616363636,-5.870909091,-4.280909091,-4.639090909,-2.679090909,-0.318181818,1.272727273,-5.495454545,2.344545455,-2.866363636,-8.805454545,-3.477272727,-0.981818182,-9.623636364,0.136363636,-2.441818182,-8.5
1990,2.000909091,-13.57545455,-0.519090909,-13.66454545,-1.649090909,-3.75,-1.818181818,0.648181818,5.179090909,-5.984545455,-3.157272727,-4.416363636,-5.519090909,-3.748181818,-0.555454545,0.691818182,-1.95,-2.840909091,2.06,-3.752727273,-5.238181818,1.05,-1.634545455,-3.670909091,-4.421818182,-0.335454545,-2.363636364,-1.605454545,-1.238181818,-1.502727273,1.300909091,-6.56,-6.911818182,-4.795454545,-5.439090909,-3.432727273,-0.863636364,0.672727273,-6.43,1.89,-3.067272727,-7.690909091,-5,-1.088181818,-11.00636364,-2.348181818,-3.520909091,-7.272727273
1991,3.383636364,-14.06636364,1.372727273,-14.5,-1.480909091,-5.428571429,-1.818181818,1.990909091,5.097272727,-5.543636364,-2.009090909,-2.954545455,-3.860909091,-2.882727273,0.412727273,3.617272727,-2.029090909,-1.659090909,2.045454545,-2.615454545,-3.899090909,3.483636364,-1.123636364,-3.781818182,-3.609090909,-0.759090909,-2.333636364,-0.827272727,-1.813636364,-0.943636364,1.596363636,-7.166363636,-5.195454545,-3.072727273,-6.174545455,-2.675454545,-2.181818182,0.995454545,-5.620909091,2.232727273,-0.772727273,-8.077272727,-4.954545455,0.644545455,-12.35818182,0,-2.111818182,-9.590909091
1992,1.413636364,-14.42090909,2.335454545,-14.86727273,-1.369090909,-6.833333333,-3,-1.519090909,2.164545455,-5.407272727,-1.575454545,-2.76,-2.315454545,-2.57,0.364545455,-0.206363636,-1.790909091,-0.318181818,0.818181818,-1.920909091,-2.949090909,2.626363636,-0.909090909,-4.027272727,-2.130909091,-2.001818182,-3.106363636,-0.776363636,-2.03,-0.932727273,1.370909091,-6.476363636,-5.155454545,-1.06,-8.658181818,-2.228181818,-5.909090909,-0.265454545,-4.397272727,1.630909091,-0.657272727,-8.251818182,-5.454545455,0.259090909,-13.54818182,0.606363636,-1.852727273,-9.045454545
1993,0.216363636,-12.39363636,0.732727273,-15.19909091,-0.247272727,-10.8,-3.636363636,-1.546363636,0.539090909,-5.284545455,-1.78,-3.115454545,-2.127272727,-2.482727273,0.439090909,-2.019090909,-2.78,-1.159090909,0.151818182,-1.640909091,-2.982727273,1.608181818,-1.685454545,-2.886363636,-1.345454545,-0.910909091,-4.41,-1.276363636,-1.510909091,-1.315454545,0.443636364,-5.688181818,-4.7,-1.673636364,-10.29636364,-2.530909091,-7.227272727,-1.294545455,-3.649090909,1.032727273,-2.138181818,-7.757272727,-7.409090909,0.297272727,-14.37363636,-0.379090909,-1.430909091,-9.454545455
1994,-1.306363636,-11.57545455,0.193636364,-13.64909091,-0.329090909,-11.25,-3.363636364,-3.959090909,-0.106363636,-3.14,-3.437272727,-4.634545455,-3.080909091,-3.418181818,-1.804545455,-3.700909091,-2.893636364,-2.681818182,0.288181818,-2.328181818,-4.659090909,1.746363636,-3.229090909,-1.924545455,-1.748181818,-2.304545455,-4.000909091,-1.64,-2.276363636,-2.367272727,-1.02,-6.387272727,-5.355454545,-0.787272727,-9.835454545,-3.553636364,-8,-2.368181818,-4.585454545,-0.448181818,-3.517272727,-7.865454545,-8.083636364,-1.533636364,-13.36181818,-0.546363636,-3.109090909,-10.72727273
1995,-1.493636364,-11.76909091,-1.51,-16.28090909,0.671818182,-13,-6.363636364,-6.23,-0.982727273,-3.071818182,-4.594545455,-5.888181818,-4.475454545,-3.826363636,-2.154545455,-6.058181818,-2.161818182,-2.181818182,1.288181818,-2.081818182,-5.371818182,0.848181818,-4.176363636,-1.293636364,-2.448181818,-1.88,-3.773636364,-1.226363636,-3.048181818,-2.169090909,-3.676363636,-5.493636364,-6.290909091,-1.168181818,-8.652727273,-3.519090909,-7.363636364,-4.473636364,-5.389090909,-1.557272727,-5.186363636,-7.871818182,-6.735454545,-2.181818182,-12.28272727,-0.925454545,-3.864545455,-12.59090909
1996,-1.705454545,-11.09636364,-1.854545455,-16.27454545,0.126363636,-13,-7,-6.411818182,-1.031818182,-2.564545455,-4.705454545,-5.972727273,-5.043636364,-3.881818182,-2.077272727,-6.399090909,-2.9,-1.568181818,2.667272727,-2.398181818,-6.803636364,-0.614545455,-4.294545455,-1.042727273,-3.078181818,0.301818182,-2.803636364,-0.797272727,-2.067272727,-2.202727273,-3.497272727,-6.580909091,-5.827272727,-0.977272727,-7.530909091,-3.405454545,-5.727272727,-3.92,-6.474545455,-1.223636364,-5.829090909,-6.969090909,-6.084545455,-1.131818182,-11.70909091,-0.031818182,-5.305454545,-12.31818182
1997,-0.995454545,-11.14636364,-1.734545455,-15.60818182,0.863636364,-11.5,-6.636363636,-6.719090909,-0.308181818,-3.337272727,-3.302727273,-4.358181818,-4.186363636,-3.635454545,-1.164545455,-5.084545455,-2.558181818,0.613636364,4.818181818,-0.731818182,-5.590909091,0.470909091,-3.99,-0.183636364,-2.191818182,-0.576363636,-1.046363636,0.617272727,-2.639090909,-0.34,-1.277272727,-4.985454545,-3.731818182,-0.563636364,-6.905454545,-0.670909091,-3.136363636,-2.378181818,-4.757272727,-0.593636364,-3.957272727,-5.948181818,-4.341818182,1.652727273,-10.34545455,2.695454545,-3.548181818,-11.81818182
1998,-1.035454545,-8.41,-2.748181818,-13.77272727,1.035454545,-11.5,-7,-6.540909091,-1.467272727,-4.164545455,-4.985454545,-4.334545455,-5.794545455,-4.36,-2.092727273,-4.436363636,-3.433636364,0.795454545,4.197272727,-2.060909091,-7.299090909,0.920909091,-4.877272727,0.605454545,-4.338181818,-0.288181818,-1.667272727,-0.493636364,-1.847272727,-1.147272727,-2.016363636,-5.412727273,-3.758181818,-0.05,-4.759090909,-1.725454545,-2.863636364,-3.145454545,-5.997272727,-1.730909091,-0.895454545,-4.924545455,-4.121818182,0.807272727,-9.929090909,1.68,-5.29,-10.95454545
1999,-1.290909091,-9.119090909,-3.237272727,-13.74,0.732727273,-21,-7.909090909,-9.683636364,-2.508181818,-3.043636364,-5.002727273,-4.324545455,-4.594545455,-3.663636364,-2.738181818,-6.732727273,-3.327272727,-0.886363636,3.363636364,-2.200909091,-6.108181818,-0.284545455,-4.977272727,1.845454545,-3.080909091,-0.97,-2.212727273,-0.918181818,-2.544545455,-1.763636364,-2.199090909,-4.488181818,-3.668181818,-0.190909091,-5.550909091,-2.468181818,-2.05,-4.058181818,-5.068181818,-2.019090909,-2.151818182,-5.310909091,-4.849090909,-1.076363636,-10.10636364,1.559090909,-5.127272727,-11.86363636
2000,-1.135454545,-9.887272727,-4.528181818,-15.34181818,1.228181818,-13,-8.909090909,-8.278181818,-2.688181818,-3.550909091,-4.203636364,-4.46,-4.157272727,-3.536363636,-2.112727273,-8.33,-3.968181818,-0.825,2.909090909,-2.872727273,-5.839090909,-0.716363636,-4.91,2.440909091,-2.474545455,-0.681818182,-2.985454545,-1.574545455,-3.044545455,-2.158181818,-2.103636364,-3.986363636,-3.557272727,0.323636364,-5.682727273,-2.597272727,-0.65,-4.228181818,-4.12,-2.157272727,-3.655454545,-4.660909091,-4.235454545,-1.835454545,-10.05727273,1.65,-5.478181818,-10.90909091
2001,-0.169090909,-12.48909091,-3.673636364,-15.21545455,0.205454545,-8.5,-10.27272727,-8.273636364,-1.433636364,-4.536363636,-3.783636364,-4.472727273,-4.07,-4.397272727,-2.432727273,-7.613636364,-3.999090909,0.825,1.349090909,-2.18,-6.264545455,0.195454545,-5.591818182,0.979090909,-2.584545455,-3.984545455,-4.303636364,-2.08,-4.733636364,-2.799090909,-2.615454545,-4.508181818,-2.939090909,0.49,-5.348181818,-1.763636364,-1.15,-3.227272727,-4.107272727,-2.354545455,-3.161818182,-5.500909091,-4.44,-2.192727273,-10.14727273,0.786363636,-5.225454545,-13.81818182
2002,-0.194545455,-11.55272727,-3.158181818,-15.23454545,-0.33,-11.33333333,-10.18181818,-10.13090909,-0.709090909,-5.190909091,-4.45,-5.409090909,-5.244545455,-4.81,-3.170909091,-9.488181818,-3.64,-1.25,1.151818182,-3.402727273,-8.045454545,-0.327272727,-5.789090909,1.33,-3.386363636,-3.863636364,-4.758181818,-3.827272727,-4.399090909,-3.460909091,-2.286363636,-5.120909091,-4.86,0.449090909,-5.746363636,-3.475454545,-1.65,-3.850909091,-5.240909091,-2.384545455,-3.71,-5.671818182,-4.955454545,-3.704545455,-9.527272727,-2.182727273,-6.799090909,-12.31818182
2003,1.51,-10.65909091,-3.315454545,-14.03454545,-0.175454545,-8.25,-11,-7.428181818,1.674545455,-4.85,-4.945454545,-6.029090909,-6.124545455,-4.358181818,-3.370909091,-6.244545455,-5.378181818,-3.475,0.826363636,-3.137272727,-8.41,1.763636364,-5.621818182,1.239090909,-3.716363636,-2.348181818,-5.651818182,-4.165454545,-4.182727273,-3.597272727,-3.215454545,-4.855454545,-5.609090909,0.783636364,-3.650909091,-4.877272727,-1.4,-2.807272727,-5.489090909,-1.926363636,-3.584545455,-5.002727273,-6.046363636,-4.66,-8.282727273,-4.500909091,-7.192727273,-12.68181818
2004,1.452727273,-12.68181818,-2.668181818,-13.80909091,-1.33,-9.8,-9.363636364,-6.366363636,2.452727273,-4.357272727,-4.545454545,-5.617272727,-5.498181818,-4.430909091,-3.245454545,-6.835454545,-4.685454545,-2.8,1.333636364,-2.405454545,-7.127272727,0.830909091,-4.773636364,1.175454545,-3.595454545,-4.984545455,-4.984545455,-3.541818182,-5.484545455,-3.269090909,-2.702727273,-4.158181818,-5.283636364,1.778181818,-3.223636364,-3.968181818,-1,-1.9,-4.682727273,-2.04,-2.351818182,-5.927272727,-4.364545455,-4.122727273,-7.221818182,-3.955454545,-7.182727273,-14.35
2005,0.823636364,-13.24272727,-3.313636364,-14.38636364,-0.874545455,-8.5,-9.272727273,-4.055454545,1.719090909,-5.425454545,-3.762727273,-4.924545455,-4.198181818,-4.495454545,-2.908181818,-5.886363636,-4.783636364,-2.05,0.704545455,-2.16,-5.877272727,0.113636364,-5.238181818,0.540909091,-3.165454545,-3.681818182,-5.143636364,-3.148181818,-5.746363636,-3.370909091,-2.947272727,-3.873636364,-4.258181818,0.726363636,-4.079090909,-3.316363636,0.35,-1.465454545,-3.609090909,-2.812727273,-1.921818182,-5.944545455,-3.978181818,-2.420909091,-7.415454545,-2.803636364,-6.408181818,-12.75
2006,0.67,-10.50363636,-3.475454545,-10.2,-1.405454545,-8.428571429,-8.454545455,-3.65,0.781818182,-5.116363636,-3.525454545,-4.950909091,-2.967272727,-4.575454545,-3.98,-5.880909091,-6.276363636,-4.275,-0.598181818,-3.183636364,-5.505454545,-1.538181818,-5.433636364,-0.157272727,-2.312727273,-3.197272727,-5.370909091,-3.885454545,-5.535454545,-4.337272727,-2.615454545,-4.236363636,-4.837272727,1.34,-4.401818182,-4.275454545,0.3,-1.435454545,-3.219090909,-2.949090909,-1.51,-5.256363636,-5.674545455,-2.830909091,-5.553636364,-3.651818182,-5.999090909,-12.8
2007,-1.560909091,-9.358181818,-5.249090909,-9.849090909,-3.205454545,-10.25,-9.181818182,-3.013636364,-1.686363636,-4.964545455,-3.745454545,-5.182727273,-3.226363636,-7.045454545,-4.459090909,-5.481818182,-6.424545455,-5.575,-1.961818182,-3.025454545,-5.623636364,-3.043636364,-7.643636364,0.186363636,-3.003636364,-3.590909091,-6.28,-3.86,-6.701818182,-4.903636364,-4.307272727,-3.603636364,-5.24,-1.014545455,-5.183636364,-4.684545455,-0.05,-3.685454545,-3.417272727,-3.779090909,-2.162727273,-7.217272727,-6.659090909,-4.106363636,-4.925454545,-4.659090909,-5.745454545,-12.9
2008,-1.339090909,-10.09636364,-4.171818182,-10.41090909,-4.104545455,-10,-9.454545455,-2.553636364,-1.001818182,-4.966363636,-3.818181818,-5.56,-2.438181818,-5.53,-4.656363636,-4.773636364,-7.118181818,-5.975,-3.719090909,-3.352727273,-5.990909091,-2.949090909,-5.982727273,-0.925454545,-2.988181818,-3.44,-6.870909091,-4.678181818,-5.584545455,-6.333636364,-5.387272727,-4.618181818,-5.06,1.530909091,-6.33,-5.182727273,-0.65,-3.928181818,-4.53,-2.745454545,-1.357272727,-7.972727273,-7.431818182,-5.303636364,-5.245454545,-5.886363636,-6.066363636,-14.6
2009,-1.167272727,-11.47545455,-3.090909091,-11.54272727,-3.468181818,-9.9,-9.909090909,-3.234545455,0.010909091,-4.996363636,-3.432727273,-5.608181818,-1.036363636,-4.310909091,-3.974545455,-3.588181818,-7.401818182,-5.8,-3.711818182,-3.379090909,-5.068181818,-2.449090909,-5.258181818,-1.573636364,-0.795454545,-2.97,-7.491818182,-4.243636364,-5.393636364,-6.62,-4.517272727,-4.779090909,-5.095454545,2.267272727,-8.516363636,-4.755454545,-3,-3.387272727,-3.738181818,-1.474545455,-1.215454545,-7.4,-7.363636364,-4.205454545,-5.933636364,-6.431818182,-5.663636364,-14.35
2010,-1.882727273,-12.14818182,-3.201818182,-12.02636364,-3.62,-9.454545455,-9.545454545,-2.458,0.02,-6.185454545,-3.516363636,-5.914545455,-1.903636364,-5,-3.580909091,-2.53,-8.030909091,-5.8,-3.939090909,-3.082727273,-5.961818182,-2.231818182,-5.56,-2.664545455,-1.113636364,-4.197272727,-8.067272727,-3.708181818,-5.219090909,-6.106363636,-4.497272727,-5.349090909,-5.050909091,1.167272727,-9.153636364,-4.951818182,-3.727272727,-3.412727273,-3.965454545,-2.087272727,-0.91,-7.549090909,-5.272727273,-4.4,-6.173636364,-7.947272727,-5.826363636,-13.4
2011,-2.52,-13.17545455,-3.823636364,-12.91545455,-4.150909091,-8.727272727,-8.909090909,-2.333333333,0.671818182,-6.276363636,-4.075454545,-6.245454545,-2.675454545,-6.069090909,-3.812727273,-0.932727273,-8.492727273,-6,-4.984545455,-2.958181818,-6.326363636,-2.044545455,-6.1,-3.503636364,-1.282727273,-4.97,-9.188181818,-3.567272727,-6.079090909,-5.748181818,-4.584545455,-4.603636364,-5.186363636,-0.815454545,-9.848181818,-5.920909091,-4.954545455,-2.34,-4.137272727,-2.192727273,-0.596363636,-8.626363636,-3.909090909,-5.880909091,-6.216363636,-9.569090909,-5.657272727,-13.8
2012,-3.098181818,-14.44818182,-4.83,-15.93545455,-4.413636364,-8.818181818,-8.272727273,-2.13875,0.11,-6.745454545,-3.816363636,-5.78,-2.732727273,-5.939090909,-2.887272727,-1.018181818,-8.363636364,-7.818181818,-5.136363636,-2.742727273,-5.56,-2.502727273,-5.61,-3.21,-0.788181818,-6.030909091,-9.188181818,-3.284545455,-6.075454545,-5.078181818,-4.356363636,-3.51,-4.940909091,-1.940909091,-11.61636364,-7.246363636,-5.090909091,-2.176363636,-3.48,-1.863636364,-1.627272727,-9.924545455,-1.136363636,-6.343636364,-7.302727273,-8.902727273,-5.192727273,-13.95
2013,-4.560909091,-16.58454545,-7.047272727,-18.34545455,-4.217272727,-7.727272727,-9.363636364,-2.597142857,-1.410909091,-8.402727273,-3.495454545,-5.762727273,-1.951818182,-6.080909091,-2.652727273,-0.927272727,-9.234545455,-7.5,-6.409090909,-2.059090909,-4.383636364,-3.603636364,-6.104545455,-4.127272727,0.523636364,-7.030909091,-10.24818182,-2.79,-7.364545455,-4.813636364,-5.6,-2.001818182,-3.621818182,-3.736363636,-13.50545455,-7.117272727,-6.090909091,-2.74,-1.891818182,-2.455454545,-2.776363636,-10.43090909,0.560909091,-6.87,-9.709090909,-8.297272727,-3.959090909,-15.05
2014,-5.860909091,-18.70545455,-8.640909091,-21.06454545,-5.12,-8.272727273,-9.545454545,-3.36,-2.653636364,-10.28090909,-3.857272727,-6.255454545,-2.527272727,-7.331818182,-3.157272727,-1.710909091,-8.700909091,-6.954545455,-7.068181818,-2.696363636,-4.92,-5.552727273,-7.261818182,-4.759090909,0.341818182,-9.212727273,-10.43,-2.977272727,-8.266363636,-5.109090909,-5.901818182,-2.001818182,-2.987272727,-5.907272727,-16.55090909,-6.813636364,-6.636363636,-3.217272727,-1.974545455,-3.564545455,-3.316363636,-11.85272727,2.924545455,-7.261818182,-12.30272727,-8.01,-4.036363636,-14.45
2015,-6.262727273,-19.36454545,-9.393636364,-24.3,-4.586363636,-7.272727273,-10.81818182,-5.068,-3.050909091,-11.78090909,-3.212727273,-5.848181818,-2.157272727,-7.151818182,-2.616363636,-1.602727273,-9.234545455,-7.25,-8.181818182,-2.883636364,-5.112727273,-5.138181818,-7.38,-6.109090909,1.043636364,-8.879090909,-11.70272727,-3.232727273,-8.389090909,-4.945454545,-5.774545455,-2.24,-2.548181818,-7.310909091,-18.26454545,-7.707272727,-7,-3.214545455,-1.626363636,-3.062727273,-5.021818182,-11.88454545,4.288181818,-8.190909091,-14.08090909,-9.100909091,-3.357272727,-14.22727273
